"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
0,0,0.08,-0.15,0,0,0,0,0.21,-0.04,0,0,0,0,0.02,-0.38,0,0,0,0,0.16,-0.24,0,0,"Neutro"
0,0,0.12,0,0,-0.85,0,0,0.25,-0.02,0,0,1.75,0,0,0,0,0,0,0,0.17,0,0,-1.81,"Alegria"
0.93,0,0.05,0,0,0,0.85,0,0.21,0,0,0,0,0,0.01,0,0,0,0.97,0,0.15,0,0,0,"Alegria"
0,0,0,0,-0.6,-0.89,0,0,0,-0.05,0,0,1.93,0,0,0,0,0,0,0,0.05,0,0,-0.95,"Neutro"
0,0.65,0,-0.11,-0.63,-0.92,0,0.63,0,-0.06,0,0,1.69,0,0,-0.37,0,0,0,0,0.38,-0.11,0,-1.69,"Neutro"
0,0,0,-0.07,0,0,0,0,0.13,0,0,0,0,0,0,-0.28,0,0,0,0,0.19,-0.15,0,0,"Tristeza"
0,0,0.04,0,0,0,0,0,0,-0.12,0,0,0,0,0.15,0,0,0,0,0,0.17,-0.1,0,0,"Alegria"
0,0.58,0.1,-0.06,0,0,0,0,0,-0.08,-0.62,0,0,0,0.04,0,0,0,0,0.6,0,-0.11,0,0,"Neutro"
0,0.5,0.14,-0.06,0,0,0,0,0.81,0,0,0,0,0,0,-0.42,0,0,0.68,0,0.8,0,0,0,"Alegria"
0,0.62,0.14,-0.08,0,0,0,0,0.29,-0.02,0,-0.92,0,0,0.02,-0.05,0,0,0.77,0,0.15,-0.06,0,0,"Neutro"
0,0,0,-0.14,-0.57,0,0,0,0.5,0,0,0,0.72,0,0.02,-0.35,0,0,0,0,0.39,0,0,-0.78,"Tristeza"
0.71,0,0,0,0,0,0,0,0,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alegria"
0,0.65,0,0,0,0,0,0,0.4,0,-0.59,0,0,0,0,-0.28,0,0,0.77,0.37,0.09,0,0,0,"Surpresa"
0.74,0,0.03,-0.2,-0.56,-0.89,0.9,0.38,0.16,-0.04,0,0,0.94,0,0,-0.35,0,0,0.73,0,0.15,-0.38,0,0,"Alegria"
0.95,0,0.1,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,"Neutro"
0.79,0,0.07,-0.08,-0.47,0,0.87,0.39,0.41,0,0,0,0,0,0.05,-0.41,0,0,0,0,0.87,-0.17,0,0,"Tristeza"
0,0,0.1,-0.18,0,0,0,0,0.09,-0.09,0,0,0,0,0.01,-0.12,0,0,0,0,0.17,-0.19,0,0,"Tristeza"
4.35,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,"Tristeza"
0.74,0,0,0,0,-0.79,0.9,0,0,0,0,0,0.73,0.62,0,0,0,0,0.73,0,0,0,-0.5,-0.92,"Tristeza"
0,0,0.14,0,0,0,0.95,0,0.43,0,0,0,0,0,0,-0.31,0,0,0,0,0.61,0,0,0,"Neutro"
1.66,0,0.07,-0.06,0,0,0,0,0.51,0,0,0,0,0,0.02,-0.14,0,0,1.66,0,0.66,0,0,0,"Tristeza"
0,0,0.06,-0.04,0,-0.72,0,0.42,0,0,0,0,0.75,0,0,-0.29,0,0,0,0.41,0.07,0,0,-1.64,"Neutro"
0.74,0,0.23,0,0,-0.69,0,0,0.17,0,0,-0.71,0,0.61,0,-0.12,0,0,0,0.57,0.18,0,-0.6,0,"Neutro"
0.92,0,0.1,-0.04,0,0,0,0,0.27,0,0,0,0,0,0,-0.13,0,0,0,0,0.2,0,0,0,"Neutro"
0.93,1.11,0.1,0,0,0,0.85,0,0.45,0,-0.62,-0.71,0,0,0.05,-0.24,0,0,0.97,1.21,0.57,0,0,0,"Tristeza"
0.72,0,0.06,0,0,0,0,0.34,0.16,-0.19,-0.51,0,0,0,0.08,-0.09,0,0,0,0.65,0.58,0,0,0,"Tristeza"
0,0,0.27,-0.04,0,-0.85,0,0,0.11,-0.1,0,0,0,0,0,-0.11,0,-0.82,0,0,0.09,-0.08,0,0,"Alegria"
0.89,0,0.04,-0.09,0,0,0,0,0,0,0,0,0.73,0,0,-0.15,0,0,0,0,0.06,0,0,-0.92,"Surpresa"
0.89,0,0.05,0,0,0,0,0,0.26,0,0,0,0,0,0,-0.12,0,0,0,0,0.2,0,0,0,"Alegria"
0,0,0,-0.19,0,0,0,0,0.21,-0.01,0,0,0,0,0.01,-0.1,0,0,0,0,0.08,-0.1,0,-0.86,"Surpresa"
0,0,0,-0.47,-0.57,0,0,0,0.24,-0.04,0,0,0.72,0,0.02,-0.27,0,0,0,0,0.14,-0.14,0,-0.78,"Alegria"
0,0,0.04,-0.2,0,0,0,0,0.11,-0.04,0,0,0,0,0,0,0,0,0,0,0.13,-0.31,0,0,"Alegria"
0.72,0,0,0,0,0,0.97,0,0.58,0,0,0,0.73,0,0,-0.17,0,0,0,0,0.44,0,0,-0.92,"Surpresa"
0,0,0.04,0,0,0,0,0,0,0,0,0,0.73,0,0.03,0,0,0,0,0,0.09,0,0,-0.92,"Alegria"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0,0,0,-0.83,0,0.35,0.28,0,0,0,0.71,0,0,-0.45,0,0,0,0.37,0.22,0,0,-0.72,"Neutro"
0,0,0.19,-0.1,0,-1.89,0,0,0.57,-0.03,0,0,0.91,0.65,0,-0.27,0,0,0,0,0.38,-0.03,0,-0.99,"Neutro"
0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,"Alegria"
1.73,0,0.08,-0.08,0,0,0.96,0,0.29,0,0,-0.84,0,0,0.08,-0.29,0,0,2.53,0,0.42,0,0,0,"Neutro"
0.91,0.59,0,-0.05,0,0,0,0.65,0.12,0,0,-0.84,0,0,0,-0.34,0,0,0.82,0,0.41,-0.06,0,0,"Neutro"
0,0,0.29,0,0,0,0,0,0.29,-0.13,0,0,0,0,0.03,-0.2,0,0,0,0,0.3,0,0,0,"Tristeza"
0,0,0,0,-0.56,0,0,0,0,0,0,0,0,0,0,0,-0.49,0,0,0,0,-0.09,0,0,"Neutro"
0.97,0.59,0.07,0,0,0,0.8,0,0.08,0,0,-0.82,0,0,0,-0.09,0,0,0,0.57,0.3,0,0,0,"Neutro"
0.85,0,0.02,0,0,0,0.93,0,0.35,0,0,0,0.96,0,0,-0.29,0,0,0,0,0.32,0,0,-1.78,"Alegria"
0,0,0.03,-0.08,0,0,0,0,0.35,0,0,0,0,0,0,-0.37,0,0,0,0,0.31,0,0,0,"Neutro"
0,0.56,0.1,-0.16,0,0,0,0,0.87,0,-0.55,0,0,0,0,-0.68,0,0,0,0.66,0.57,-0.14,0,0,"Tristeza"
0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,-0.2,0,0,0,0,0.16,-0.12,0,0,"Neutro"
0,0,0,-0.04,0,-0.74,0,0,0.57,0,0,0,0,0.64,0,-0.35,0,0,0,0,0.4,0,0,-0.75,"Neutro"
0.94,0.66,0,-0.15,0,0,0.79,0,0.57,0,0,-0.88,0,0,0,-0.19,0,0,1.75,0.63,0.35,0,0,0,"Tristeza"
0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,"Alegria"
0,0,0,-0.15,-0.64,-2.18,0,0,0.64,0,0,0,0.68,0.64,0,-0.1,0,-1.78,0,0,0.38,0,0,-1.47,"Neutro"
0.92,0.53,0.15,-0.06,0,-0.99,0.98,0.61,0.53,-0.11,0,-0.71,0,0,0.07,-0.46,0,-0.8,0.75,0.61,0.94,-0.05,0,0,"Tristeza"
2.39,0,0.09,0,0,-0.99,1.72,0,0.11,0,0,-0.91,0,0.52,0,-0.09,0,0,1.78,0,0,0,0,-0.99,"Alegria"
0.85,0,0.09,0,0,0,0,0,0.2,0,0,-0.85,0,0,0,-0.06,0,0,0.68,0,0.19,0,0,0,"Tristeza"
0.79,0.66,0,-0.11,0,0,0,0,0.54,0,-0.64,0,0.93,0,0,-0.15,0,0,0.98,0.63,0.2,0,0,0,"Surpresa"
0.91,0.44,0.09,-0.09,0,0,0,0.37,0.4,0,0,0,0,0,0,-0.24,0,0,0.79,0,0.57,0,0,0,"Medo"
0.92,0,0.08,0,0,-0.98,0,0,0.34,-0.05,0,-0.85,0.91,0,0.01,-0.06,0,0,0.78,0,0.35,0,0,-0.99,"Neutro"
0,0,0.15,0,0,0,0,0,0.62,0,0,0,0,0,0,-0.47,0,0,0,0,0.76,0,0,0,"Tristeza"
0,0,0.04,-0.15,0,0,0,0,0.16,0,0,0,0,0,0.02,-0.32,0,0,0,0,0.29,-0.15,0,0,"Neutro"
0,0,0.26,0,0,-0.98,0,0.35,0,0,0,0,0,0,0,-0.24,0,0,0.9,0,0.4,0,0,-0.94,"Neutro"
1.73,0,0.24,-0.2,-0.66,0,1.72,0.4,0.32,0,0,-0.97,1.86,0.64,0.08,-0.29,0,0,0.83,0.64,0.55,0,-0.66,-1.64,"Alegria"
0.79,0,0.1,-0.16,0,-0.73,0.87,0,0.66,-0.05,0,0,2.58,0,0,-0.52,0,0,0.91,0,0.6,0,-0.6,-1.83,"Surpresa"
0,0,0.03,-0.06,0,0,0,0,0.23,0,0,0,0,0,0,-0.17,0,0,0,0,0.37,-0.08,0,0,"Neutro"
1.65,0,0.02,-0.06,0,-2.79,0,0,0.18,-0.02,-0.58,-0.7,0.84,0,0.28,-0.23,0,-1.52,1.86,0,0.09,-0.14,-0.53,-1.89,"Tristeza"
0,0,0,-0.06,0,0,0,0,0.16,-0.02,0,0,0,0,0.04,-0.1,0,0,0,0,0.41,-0.05,0,0,"Alegria"
0,0,0,0,0,-0.95,0,0,0,0,0,0,0.73,0.55,0,0,0,0,0,0,0,0,0,-1.9,"Surpresa"
0.91,0,0.03,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,"Alegria"
1.74,0,0,-0.13,0,0,0,0,0.16,-0.06,0,-0.81,0,0.66,0.03,0,0,0,0.93,0,0,-0.15,-0.66,0,"Surpresa"
0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,-0.22,0,0,0,0,0,-0.15,0,0,"Tristeza"
0.91,0.58,0.27,-0.07,0,0,0.73,0,0.33,0,-0.62,0,0,0,0,0,0,0,0.88,0.6,0.26,0,0,0,"Neutro"
0,0,0.19,0,0,-0.94,0,0,0.26,0,0,-0.91,0,0,0,-0.19,0,-0.97,0,0,0.43,0,0,-0.81,"Neutro"
0,0,0.03,0,0,-0.74,0,0,0.53,0,0,0,0,0.64,0,-0.29,0,0,0,0,0.38,0,0,-0.75,"Tristeza"
0,0,0,-0.06,0,0,0,0,0.25,0,0,0,0.73,0,0,-0.22,0,0,0,0,0.45,-0.07,0,-0.92,"Alegria"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0.18,0,0,0,"Tristeza"
0.99,0,0.39,-0.27,0,0,0,0,0.72,-0.06,-0.51,0,0,0,0.19,-0.32,0,0,0,0.6,1.1,-0.07,0,0,"Neutro"
0,0,0,-0.14,-0.64,0,0,0,0.29,0,0,0,0,0.56,0.02,-0.16,0,0,0,0,0.27,0,0,-0.83,"Neutro"
0.8,0,0.32,0,0,0,0,0.35,0.3,0,-0.58,0,0,0,0,-0.44,0,0,0.95,0,0.64,0,0,0,"Tristeza"
0.78,0,0.05,0,0,-0.82,0,0,0.21,0,0,0,0.84,0,0.11,0,0,0,0,0,0.2,0,0,-0.76,"Alegria"
0,0,0.07,-0.09,-0.6,0,0,0,0.61,-0.04,0,0,1.4,0,0,-0.43,0,-0.94,0,0,0.87,0,0,-2.52,"Surpresa"
1.66,0,0,-0.08,0,0,0,0,0.35,0,-0.59,-0.8,0,0,0,-0.3,0,0,0.95,0.53,0.41,0,0,0,"Neutro"
0,0.58,0,-0.23,0,0,0,0,0.6,0,-0.62,0,0,0.63,0,-0.42,0,0,0,0.97,0.07,-0.05,-0.64,0,"Neutro"
0,0.57,0.04,0,0,-1.91,0,0,0,0,0,-0.72,0.95,0,0.05,0,0,0,0,0.52,0.12,0,0,-1.87,"Tristeza"
0,0,0.12,-0.25,-0.62,0,0,0,0.18,-0.04,0,0,0,0.66,0.02,0,0,0,0,0,0.2,0,0,-0.96,"Tristeza"
0,0,0,-0.04,0,-0.8,0,0,0.27,0,0,0,0,0.53,0,-0.21,0,0,0,0.39,0,0,-0.64,0,"Alegria"
0.96,0,0.17,-0.06,0,-0.85,0.92,0,0.26,-0.1,0,0,0.78,0,0.13,-0.13,0,0,0.9,0,0.54,-0.08,0,-0.9,"Surpresa"
0,0,0,-0.09,0,0,0,0,0.26,0,0,0,0,0,0.01,-0.1,0,0,0,0,0.05,0,0,0,"Neutro"
0.93,0,0.16,0,-0.6,0,0.85,0,0.74,0,0,0,0.72,0,0.04,-0.49,0,0,0.97,0,0.73,0,0,-0.84,"Neutro"
0.86,0,0.02,0,0,0,0,0,0.27,0,0,-0.79,0,0,0,-0.1,0,0,0.93,0,0.3,0,0,0,"Surpresa"
0,0,0.31,0,0,0,0,0.35,0.07,0,0,0,0,0,0,-0.43,0,0,0,0,0.64,-0.1,0,0,"Surpresa"
0,0,0,-0.14,0,-0.87,0,0,0,0,-0.66,0,1.83,0,0,-0.17,0,0,0,0,0,-0.09,0,-1.72,"Surpresa"
0,0,0.14,0,0,0,0,0,0,-0.13,0,0,0,0,0.09,0,0,0,0.96,0,0.07,0,0,0,"Tristeza"
1.65,0,0.06,0,0,-0.83,0.85,0,0.3,0,-0.51,0,0.95,0,0,-0.1,0,0,0.97,0.65,0.23,0,0,-0.86,"Tristeza"
0.91,0,0.03,-0.07,0,0,0,0,0.2,0,0,0,0,0,0,-0.19,0,0,0.79,0,0.08,-0.05,0,0,"Neutro"
0.85,0,0.13,-0.13,0,0,0,0,0.11,0,-1.15,0,0.69,0,0.02,-0.08,0,0,0,0.54,0.49,0,0,-0.68,"Neutro"
0,0.61,0.16,0,0,0,0,0,0.4,0,0,-0.95,0,0,0,-0.11,0,0,0.77,0,0.41,0,0,0,"Neutro"
0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0,0.66,0,0,0,0,0.68,0,0,0,0,0,0,0,0,-0.3,0,0,0,0.39,0,0,0,0,"Tristeza"
0.89,0,0.27,0,-0.91,-0.9,0.88,0,0.36,-0.05,0,0,0,1.28,0,-0.1,0,0,0,0,0.2,0,-1.16,0,"Desgosto"
0,0,0.08,0,0,-1.69,0,0,0.1,0,0,0,0.78,0.55,0,-0.11,0,0,0,0,0.42,0,-0.52,-0.8,"Surpresa"
0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0.11,0,0,0,0.78,0,0,-0.1,0,0,"Alegria"
0,0.38,0.03,0,0,-0.79,0,0.39,0.1,-0.01,0,0,0,0.62,0.02,-0.27,0,0,0,0,0.4,0,-0.5,0,"Surpresa"
0,0,0.05,-0.06,-0.52,-0.69,0,0,0.19,0,0,-0.75,1.73,0,0.01,-0.1,0,-0.99,0,0,0.42,0,0,-2.5,"Desgosto"
0.91,0,0.15,-0.06,0,0,0,0,0,-0.07,0,-0.84,0,0,0,-0.12,0,0,0.82,0,0,-0.05,0,0,"Neutro"
0,0,0.07,-0.03,0,0,0,0,0.39,0,0,0,0.77,0,0,-0.17,0,0,0,0,0.41,0,0,-0.89,"Neutro"
0.77,0,0.24,-0.05,0,0,0.81,0,0.46,0,0,0,0,0,0,-0.44,0,0,0.73,0.7,0,-0.05,0,0,"Tristeza"
0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0.18,0,0,0,"Neutro"
0.78,0,0,0,0,0,0,0,0.13,0,0,-0.8,0,0,0,-0.24,0,0,0.95,0,0.09,0,0,0,"Neutro"
0,0,0.21,-0.12,0,0,0,0,0.69,0,0,0,0,0,0,-0.65,0,0,0,0.38,0.32,0,0,0,"Surpresa"
0,1.14,0.08,0,-0.64,0,0,0,0.26,0,-0.52,-0.82,0.87,0,0.02,0,0,0,1.67,0,0.4,0,0,-0.75,"Neutro"
0.84,0.38,0,-0.06,0,0,0.71,0.39,0.19,0,-0.65,0,0.73,0,0,-0.39,0,0,0.91,0,0.53,0,0,-0.92,"Surpresa"
0,0,0,-0.15,0,0,0,0,0.08,-0.03,0,0,0,0,0,-0.12,0,0,0,0,0.06,0,0,0,"Surpresa"
0,0.61,0.1,-0.13,-0.57,0,0,0,0.48,-0.2,0,-0.98,0.72,0,0.13,-0.25,0,0,0.8,0,0.33,-0.16,0,-0.78,"Tristeza"
0,0,0.08,0,0,0,0,0,0.34,0,0,0,0,0,0,-0.39,0,0,0,0,0.51,0,0,0,"Tristeza"
0,0,0.1,0,0,-0.91,0,0,0.51,0,0,-0.71,0,0,0.3,-0.14,0,-0.89,0,0,0.47,0,0,0,"Alegria"
0,0,0.02,-0.14,0,-0.98,0,0,0.35,-0.05,0,0,0.96,0,0.04,-0.12,0,0,0,0.34,0,-0.17,0,-0.96,"Neutro"
0.85,0,0,-0.04,0,0,0,0,0.32,0,0,-0.7,0,0,0,-0.21,0,0,0.91,0,0.4,0,0,0,"Neutro"
0,0.56,0.04,-0.23,0,0,0,0,1.08,0,-0.6,0,0,0,0.03,-0.45,0,0,0.78,0,0.75,-0.09,0,0,"Neutro"
0,0,0,0,0,-0.7,0,0,0.24,-0.05,0,0,0,0.52,0.01,0,0,0,0,0,0.15,0,0,-0.94,"Tristeza"
0,0.57,0.09,-0.07,0,-0.74,0.67,0,0.11,-0.03,0,0,0,0.64,0.15,0,-0.34,0,0,0.49,0.27,-0.09,0,-0.75,"Neutro"
0.93,0,0.14,0,0,0,0.74,0.59,0.14,0,0,0,0,0,0,-0.1,-0.37,0,0.88,0,0.73,0,0,0,"Neutro"
0,0,0.03,0,0,-0.73,0,0,0.07,0,0,0,0.92,0,0,0,0,0,0,0,0,0,-0.55,0,"Tristeza"
0,0,0.03,0,0,0,0,0,0.23,0,0,0,0,0,0,-0.09,0,0,0,0,0.17,0,0,0,"Tristeza"
0,0,0,-0.14,0,0,0,0,0.29,0,0,0,0,0,0,-0.21,0,0,0,0,0.16,0,0,0,"Neutro"
0,0,0.05,0,0,0,0,0,0.34,0,0,0,0,0,0,-0.05,0,0,0,0,0.4,0,0,0,"Neutro"
0.85,0,0.07,0,0,0,0,0,0.14,0,0,-0.96,0,0,0,-0.18,0,0,0,0.55,0.11,0,0,0,"Alegria"
0,0.62,0.16,-0.03,0,0,0,0,0.37,-0.02,-0.59,0,0,0,0.02,-0.29,0,0,0.77,0,0.45,-0.06,0,0,"Neutro"
0.73,0,0,-0.03,0,0,0,0,0.28,0,0,-0.82,0,0,0,-0.18,0,0,0.97,0,0.3,0,0,0,"Medo"
0,0,0.26,0,0,0,0,0.35,0,0,0,0,0,0,0,-0.24,0,0,0,0,0.42,0,0,0,"Desgosto"
0,0,0.31,0,0,0,0,0.35,0.18,0,0,0,0,0,0,-0.34,0,0,0,0,0.6,0,0,0,"Surpresa"
0,0,0,-0.06,0,0,0,0,0.07,0,0,0,0.83,0,0,-0.1,0,0,0,0,0,0,0,0,"Alegria"
0.85,0.6,0,0,0,-0.99,0,0,0.08,0,-0.55,0,0,0,0,0,0,-0.8,0.88,0.54,0.18,0,0,0,"Alegria"
0,0,0.04,-0.21,0,-0.98,0,0,0,0,0,0,0,0,0,-0.28,0,0,0,0,0.16,-0.2,0,-0.94,"Alegria"
0,0,0.08,-0.05,0,-0.91,0,0,0.37,0,0,0,0,0,0.28,-0.37,0,-0.93,0,0,0.47,-0.05,0,0,"Surpresa"
0.77,0.51,0,-0.15,0,-2.4,0.81,0,0.16,-0.1,0,-0.73,1.5,0.64,0.04,-0.1,0,0,1.46,0,0.28,-0.28,0,-2.68,"Surpresa"
0,0,0,0,-1.28,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,-1.68,"Neutro"
0.98,0,0,0,0,-0.92,0,0,0,0,0,-0.67,0.84,0,0,0,0,0,0.68,0,0,0,0,-0.68,"Alegria"
0,0,0.21,-0.16,0,0,0,0,0.54,-0.01,0,0,0,0,0.02,-0.09,0,0,0,0,0.44,0,0,0,"Desgosto"
0.93,0,0.03,-0.1,0,0,0.85,0,0.07,0,0,0,0,0,0,-0.12,0,0,0.97,0,0,-0.22,0,-0.86,"Tristeza"
0.93,0,0,-0.29,0,-0.7,0.85,0,0.16,0,0,0,0.7,0,0,-0.34,0,0,1.79,0,0.23,-0.13,0,-0.72,"Tristeza"
0,0,0,-0.04,0,-0.74,0,0,0,-0.01,0,0,0,0.59,0.03,0,0,0,0,0,0,-0.04,0,-0.89,"Neutro"
0.94,0,0.06,0,0,0,0,0,0.1,-0.18,-0.58,0,0,0,0.17,0,0,0,0,0.54,0.12,-0.23,0,0,"Neutro"
0.94,0,0.02,0,0,-0.98,0,0,0.22,0,0,0,0,0,0,0,0,-0.82,0.88,0,0.13,0,0,-0.95,"Surpresa"
0,0,0.08,-0.35,0,-0.94,0,0,0.1,0,0,0,0,0.57,0,-0.35,0,0,0,0,0.2,-0.2,0,-0.72,"Tristeza"
0,0,0.14,-0.02,0,0,0,0.34,0.94,0,0,0,0,0,0,-0.8,0,0,0,0,1.26,0,0,0,"Desgosto"
0,0,0.26,-0.2,0,0,0,0.35,0.26,0,0,0,0,0,0.02,-0.35,0,0,0,0,0.48,0,0,0,"Neutro"
0,0,0.04,0,-0.58,-0.7,0,0,0,-0.13,0,-0.76,1.56,0.52,0.03,0,0,0,0,0,0,0,0,-2.45,"Tristeza"
0.7,0.47,0.1,-0.29,-0.51,0,0.94,0.42,0.8,0,0,0,0,0,0,-1.07,0,0,0.72,0.37,0.39,-0.22,0,0,"Tristeza"
0,0,0,0,0,-2.59,0,0,0.3,0,0,0,0.85,0.52,0,-0.2,0,-0.82,0,0,0.12,0,0,-2.66,"Desgosto"
0.84,0,0,0,0,0,0.75,0,0.12,0,0,0,0,0,0,-0.07,0,0,0.71,0,0.21,0,0,0,"Surpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,-0.75,0,0,0,0,0,-1.6,"Surpresa"
0,0,0.04,-0.03,0,0,0,0,0.65,0,0,0,0,0,0,-0.31,0,-0.94,0,0,0.39,0,0,-0.77,"Surpresa"
0,0,0,-0.23,-0.52,0,0,0,0,0,0,0,0.73,0,0,-0.26,0,0,0,0,0,-0.14,0,-1.79,"Desgosto"
1.78,0,0.04,0,0,0,0.87,0,0.12,0,-0.51,0,0,0,0,0,0,0,0,0.6,0.07,0,0,0,"Neutro"
0,0,0.04,0,0,0,0,0,0,-0.13,0,0,0,0,0.03,0,0,0,0.82,0,0,0,0,0,"Tristeza"
0.72,0,0,-0.03,0,0,0,0,0.25,0,-0.51,0,0.73,0,0,0,0,-0.94,0,0.65,0.12,0,0,-1.69,"Surpresa"
0,0,0.17,0,0,0,0,0,0.33,-0.13,0,0,0,0,0.03,-0.13,0,0,0,0,0.38,0,0,0,"Tristeza"
0.94,0,0.12,-0.1,-0.53,0,0,0,0.56,-0.09,0,0,0.8,0,0.07,-0.52,0,0,0,0.35,0.44,-0.05,0,-0.73,"Desgosto"
1.5,0,0.03,-0.1,-0.44,0,0,0,0.24,-0.17,-0.51,0,0,0,0.13,-0.19,0,0,0,0.65,0.3,0,-0.36,0,"Neutro"
1.71,0,0,0,0,0,0.85,0,0,-0.05,0,-0.8,0,0,0,0,0,0,1.92,0,0.05,0,0,0,"Tristeza"
0.97,0,0,0,0,-0.74,1.74,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,-0.75,"Alegria"
0,0,0.04,0,0,0,0,0,0.21,0,0,0,0,0,0,-0.17,0,0,0,0,0.21,0,0,0,"Neutro"
0,0,0.15,0,0,-0.91,0,0,0.27,-0.07,0,0,0.93,0,0.06,-0.06,0,0,0,0,0.2,0,0,-0.72,"Alegria"
0,0.49,0.04,-0.1,0,0,0.67,0,0.33,0,0,0,0,0,0,-0.5,0,0,0,0,0.47,0,0,0,"Neutro"
0.85,0,0.03,-0.13,0,0,0,0,0.27,-0.11,-0.55,0,0,0,0.05,-0.17,0,0,0,0.54,0.32,-0.08,0,0,"Neutro"
0,0.63,0.1,0,0,0,0,0,0.38,0,-0.6,0,0,0,0,-0.2,0,0,0.77,0,0.32,0,0,0,"Neutro"
0.72,0,0,0,0,0,0,0.62,0,-0.03,0,0,0,0,0.09,-0.23,0,0,0.88,0,0.33,-0.09,0,0,"Neutro"
0.85,0,0,-0.36,0,0,0,0,0.46,0,0,-0.85,0,0,0.01,-0.45,0,0,0.68,0.39,0.05,-0.13,0,0,"Alegria"
0,0,0.02,-0.22,0,0,0,0,0.61,0,0,0,0,0,0,-0.48,0,0,0,0,0.51,-0.05,0,0,"Desgosto"
0,0,0.21,0,0,0,0,0,0.14,0,0,0,0,0,0.08,-0.12,0,0,0,0,0.15,-0.08,0,0,"Neutro"
